DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
1007	-3.13779866666667	909260	-2.92
197	-3.101744	909260	-3.07
1031	-1.036087	909260	-1.12
1261	-0.519662333333333	909260	-0.2
312	-0.459231666666667	909260	-0.46
1230	-0.294797	909260	-0.15
1060	0.665853333333334	909260	0.83
1010	0.843147666666668	909260	0.72
254	1.01486666666666	909260	0.77
1264	1.33858766666667	909260	1.46
158	1.341248	909260	1.12
1032	1.34933466666667	909260	1.43
1019	1.37530133333333	909260	1.04
127	1.376962	909260	0.92
38	1.55390366666667	909260	1.08
1529	1.64494533333333	909260	2.14
1372	1.72861266666666	909260	2.15
166	1.743981	909260	1.73
1218	1.79064266666666	909260	2.15
1026	1.79578966666667	909260	2.08
150	1.90362533333333	909260	1.78
30	1.95356033333334	909260	1.73
171	1.975057	909260	1.81
1262	1.97846133333333	909260	2.15
119	1.99291933333333	909260	1.41
1021	2.003152	909260	2.19
1037	2.005213	909260	1.73
37	2.049102	909260	1.98
277	2.05817	909260	2.23
202	2.09535300000001	909260	2.2
156	2.18134966666667	909260	1.75
52	2.27331833333333	909260	2.42
1	2.29941933333333	909260	2.12
1046	2.310081	909260	2.53
207	2.35818033333333	909260	2.06
1029	2.36122866666667	909260	2.22
6	2.43940466666667	909260	2.64
262	2.45290866666666	909260	2.25
1028	2.45485033333333	909260	2.49
1049	2.45981566666667	909260	2.9
89	2.48540966666667	909260	2.37
62	2.50735833333333	909260	2.43
185	2.51892	909260	2.66
1023	2.59903633333333	909260	2.75
34	2.60451666666667	909260	2.91
1038	2.621412	909260	2.91
1242	2.62484799999999	909260	2.36
1013	2.62938733333334	909260	2.9
286	2.69192033333333	909260	2.42
151	2.77321666666666	909260	2.45
1527	2.831896	909260	3.07
1066	2.863593	909260	2.95
1017	2.951342	909260	2.98
154	2.96244033333333	909260	3.06
332	2.969601	909260	2.58
63	2.97482566666667	909260	2.89
1219	2.98673733333333	909260	2.93
206	3.03574466666667	909260	2.88
1069	3.126596	909260	2.91
333	3.13945233333333	909260	2.84
205	3.145235	909260	2.71
271	3.16596433333333	909260	3.36
1062	3.17093033333333	909260	3.6
1091	3.18978733333333	909260	3.54
298	3.22185866666667	909260	3.18
1192	3.22257233333333	909260	3.76
199	3.23281466666667	909260	3.25
1018	3.25257600000001	909260	3.19
281	3.25270233333333	909260	3.36
1020	3.28680733333334	909260	3.44
1175	3.32378966666667	909260	3.46
1005	3.329898	909260	3.39
1170	3.33556533333333	909260	3.34
1498	3.33933866666666	909260	3.54
1052	3.36782566666667	909260	3.46
253	3.41560266666666	909260	3.35
1061	3.41935833333333	909260	3.56
1268	3.43422466666667	909260	3.76
186	3.44246033333333	909260	3.42
1014	3.44424966666666	909260	3.57
1199	3.48484133333333	909260	3.76
111	3.516995	909260	3.23
1526	3.52019766666666	909260	3.76
1129	3.53254033333334	909260	3.63
91	3.53406733333333	909260	3.65
110	3.54999366666667	909260	3.41
288	3.55256433333334	909260	3.91
1072	3.565271	909260	3.83
1243	3.60825133333334	909260	3.99
290	3.60952333333333	909260	3.6
1030	3.62921499999999	909260	3.78
17	3.68474633333333	909260	3.28
1133	3.70208899999999	909260	4.06
1495	3.70385033333333	909260	3.87
1015	3.78392933333333	909260	4.26
258	3.81467266666666	909260	4.01
304	3.82278166666667	909260	3.76
1009	3.83277933333334	909260	4.21
293	3.86326333333333	909260	4.1
345	3.87385299999999	909260	3.81
1067	3.94448599999999	909260	4.1
1043	3.96668533333334	909260	3.89
1241	3.98443333333334	909260	4.46
1047	3.998593	909260	4.26
59	4.00443233333334	909260	4.23
1194	4.02348466666667	909260	4.24
1377	4.04674533333333	909260	4.46
1259	4.061587	909260	4.46
1373	4.07327866666667	909260	4.46
1036	4.09821366666667	909260	4.45
1033	4.11092666666666	909260	4.5
1371	4.12661833333334	909260	4.46
255	4.13145166666667	909260	4.46
1025	4.13839366666667	909260	4.23
1502	4.15993533333334	909260	4.45
192	4.187802	909260	4.24
1039	4.202272	909260	4.32
94	4.23502566666667	909260	4.45
1239	4.35115066666667	909260	4.46
1042	4.41073433333333	909260	4.52
147	4.52633933333333	909260	4.43
263	4.58738266666667	909260	4.76
266	4.71863933333334	909260	4.65
341	4.975822	909260	5.14
193	5.043239	909260	5.21
1375	5.26983566666667	909260	5.48
1114	6.22207433333334	909260	6.34
1001	7.98231966666665	909260	7.7
