DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
1007	-3.50381133333334	1240156	-3.91
197	-2.42733966666666	1240156	-2.28
1494	-2.159593	1240156	-2.71
1230	-0.501117333333334	1240156	-0.77
1261	-0.0692636666666668	1240156	0.15
312	0.368269333333334	1240156	0.4
1008	0.469955	1240156	0.28
153	0.838191000000001	1240156	0.99
1264	0.844679333333333	1240156	0.13
1010	1.175847	1240156	1.09
155	1.26520866666667	1240156	1.69
252	1.65619366666667	1240156	1.27
1032	1.68190433333333	1240156	1.85
158	1.719425	1240156	1.47
202	1.92721733333333	1240156	1.88
184	2.002707	1240156	1.58
1091	2.16892966666667	1240156	1.88
166	2.22949433333333	1240156	2.25
1218	2.277859	1240156	2.42
1019	2.34721233333333	1240156	2.34
1192	2.38732133333333	1240156	2.03
159	2.39059433333333	1240156	1.98
310	2.40472133333333	1240156	2.08
277	2.44281	1240156	2.52
1262	2.46284833333334	1240156	2.46
254	2.47910933333333	1240156	2.57
1021	2.49063633333333	1240156	3.02
175	2.536917	1240156	2.77
150	2.605147	1240156	2.57
1023	2.64779133333334	1240156	2.72
1028	2.68300166666667	1240156	2.43
164	2.73103666666666	1240156	2.55
156	2.752008	1240156	2.51
226	2.80196533333334	1240156	2.96
178	2.88784733333334	1240156	2.72
1175	2.97240966666667	1240156	2.72
301	3.01349399999999	1240156	2.55
262	3.02696766666667	1240156	2.69
185	3.032503	1240156	3.48
1013	3.06284466666667	1240156	3.24
154	3.09339666666667	1240156	2.9
1005	3.194457	1240156	2.93
306	3.25642433333333	1240156	3
203	3.34524066666667	1240156	2.99
257	3.36807166666666	1240156	3.04
1133	3.39444	1240156	3.35
260	3.43877533333333	1240156	3.24
329	3.46861166666667	1240156	2.92
211	3.501232	1240156	2.92
1017	3.51029633333333	1240156	3.35
326	3.53476933333333	1240156	3.02
1194	3.54842233333334	1240156	2.91
134	3.57997066666666	1240156	3.12
1219	3.664568	1240156	3.97
330	3.68726066666667	1240156	3.43
1072	3.69864866666666	1240156	4.01
1164	3.71332266666667	1240156	3.65
249	3.734484	1240156	4.08
1020	3.756632	1240156	3.72
1018	3.77408799999999	1240156	3.61
300	3.80063266666666	1240156	3.59
287	3.81822633333334	1240156	3.7
1268	3.835632	1240156	4.07
288	3.87467733333334	1240156	3.64
291	3.89433333333333	1240156	3.52
303	3.90538866666667	1240156	3.75
1009	3.90573466666667	1240156	3.73
1199	3.970091	1240156	4.06
1241	3.97036966666666	1240156	3.58
1143	3.980189	1240156	4
1158	3.988965	1240156	3.97
281	4.009069	1240156	4.18
221	4.02840766666667	1240156	3.46
271	4.03294100000001	1240156	4.13
295	4.05831	1240156	4.38
1069	4.06192633333334	1240156	4.22
186	4.10972566666667	1240156	4.47
292	4.12154599999999	1240156	4.06
206	4.126776	1240156	4.2
1377	4.15129466666667	1240156	4.44
230	4.170937	1240156	3.51
294	4.17759999999999	1240156	4.06
293	4.17911466666666	1240156	4.05
199	4.18237233333334	1240156	4.63
147	4.24504366666667	1240156	2.96
222	4.245257	1240156	4.49
309	4.28093566666667	1240156	3.94
298	4.30597933333334	1240156	4.45
1067	4.30978633333333	1240156	4.4
1025	4.31853466666666	1240156	4.27
192	4.32824833333334	1240156	3.96
261	4.33043766666666	1240156	4.8
305	4.35606333333334	1240156	4.39
1495	4.39293466666667	1240156	4.75
151	4.40398066666666	1240156	4.87
1129	4.42968266666667	1240156	4.82
255	4.43442766666667	1240156	4.39
1033	4.45049166666667	1240156	4.28
286	4.55184366666666	1240156	4.59
1502	4.57067000000001	1240156	4.76
1203	4.58077133333333	1240156	4.56
1371	4.61157133333333	1240156	4.76
179	4.632635	1240156	4.58
205	4.66096466666668	1240156	4.63
253	4.67294400000001	1240156	4.72
258	4.694889	1240156	4.85
332	4.75178033333333	1240156	4.74
279	4.76343799999999	1240156	4.83
304	4.76516166666666	1240156	4.87
333	4.77119466666666	1240156	4.87
263	4.80334433333334	1240156	4.67
1236	4.89415666666667	1240156	4.99
275	4.914633	1240156	5.26
345	4.94027766666666	1240156	4.99
265	5.08139233333333	1240156	5.49
290	5.15883033333334	1240156	5.32
193	5.26106566666666	1240156	5.31
231	5.29819666666667	1240156	5.45
341	5.32601299999999	1240156	5.25
276	5.341165	1240156	5.46
176	5.42332066666667	1240156	5.54
266	5.46353566666667	1240156	5.51
1114	5.635195	1240156	5.22
1375	5.68516033333334	1240156	5.67
245	5.72572366666666	1240156	5.99
1001	8.10902400000001	1240156	7.8
165	8.741623	1240156	8.48
196	9.43867600000001	1240156	9.28
