DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
1007	-3.81926833333333	907300	-4.08
197	-2.95101033333334	907300	-2.71
104	-2.78696133333334	907300	-2.2
201	-2.05083733333334	907300	-1.84
140	-1.751664	907300	-1.66
208	-1.09823566666667	907300	-1.47
3	-0.806641666666667	907300	-0.31
1008	-0.498435333333334	907300	-0.28
1016	-0.259575	907300	-0.11
1230	-0.117578333333334	907300	-0.09
312	0.0184393333333333	907300	0.19
1031	0.105156	907300	0.59
133	0.490404333333333	907300	0.38
135	0.696891666666667	907300	0.61
1032	0.771277	907300	0.65
155	1.01441233333334	907300	1.6
153	1.13719433333333	907300	1.53
1006	1.14781266666667	907300	0.71
1010	1.239278	907300	1.46
32	1.27392566666667	907300	0.8
1038	1.32838333333333	907300	0.81
1021	1.424546	907300	1.03
1019	1.44621033333333	907300	1.07
1264	1.48712433333333	907300	1.52
175	1.50775066666667	907300	1.22
282	1.54820866666667	907300	1.19
35	1.62504766666666	907300	1.67
1248	1.63795566666666	907300	1.81
1046	1.65385266666667	907300	1.38
226	1.829458	907300	1.49
1049	1.87691766666666	907300	1.78
254	1.92457566666667	907300	2.08
1262	1.97388166666667	907300	2.1
1091	1.98316833333333	907300	1.56
9	1.98597533333333	907300	2.25
262	2.03395033333334	907300	1.69
1050	2.04699933333333	907300	1.66
1218	2.08126266666667	907300	2.21
166	2.08319566666666	907300	2.3
277	2.09199733333334	907300	2.22
51	2.10602533333333	907300	2.23
202	2.12524	907300	2.3
1526	2.13672833333333	907300	1.67
37	2.16023166666667	907300	2.32
150	2.18072266666666	907300	2.3
1028	2.18763	907300	2.21
158	2.187827	907300	2.5
223	2.31154566666667	907300	2.35
52	2.330009	907300	2.52
29	2.34878766666667	907300	2.49
184	2.43546933333334	907300	2.99
54	2.46140133333333	907300	2.05
163	2.47373566666667	907300	3.01
1023	2.48012633333334	907300	2.57
34	2.49188766666667	907300	2.36
6	2.55466433333334	907300	2.69
38	2.56495066666667	907300	2.63
1013	2.574005	907300	2.89
119	2.65900733333334	907300	2.71
89	2.664986	907300	2.59
1053	2.68006033333333	907300	2.37
127	2.70537	907300	2.92
63	2.73116799999999	907300	2.54
249	2.75013633333333	907300	2.76
1219	2.75295166666666	907300	2.34
185	2.75647233333334	907300	3.21
306	2.75702833333333	907300	2.34
1030	2.79060833333332	907300	2.3
171	2.82142633333334	907300	3.21
1029	2.82891033333334	907300	2.97
164	2.884176	907300	3.09
310	2.90149233333333	907300	3.35
159	2.92002833333333	907300	3.24
154	2.96186566666667	907300	3.2
300	2.96902	907300	2.76
225	2.98722066666666	907300	2.85
88	2.98928966666667	907300	3.22
203	2.992593	907300	2.79
106	3.00814066666667	907300	2.99
228	3.020807	907300	3.07
1005	3.07729333333334	907300	3.14
207	3.084635	907300	3.02
1170	3.09642566666666	907300	3.11
30	3.11904966666667	907300	3.65
298	3.17077666666667	907300	3.27
1192	3.17946200000001	907300	3.72
178	3.21431333333333	907300	3.31
56	3.223203	907300	3.07
295	3.22936833333334	907300	3.43
1017	3.246901	907300	3.29
260	3.24969466666667	907300	3.15
1020	3.27096966666667	907300	3.33
1069	3.275811	907300	3.23
1072	3.299623	907300	3.04
1039	3.34979100000001	907300	2.72
1199	3.357435	907300	3.56
206	3.36025966666666	907300	3.8
1052	3.36545866666666	907300	3.53
271	3.36620633333333	907300	3.61
222	3.36650766666666	907300	3.01
261	3.37874533333333	907300	3.56
186	3.41241033333334	907300	3.71
258	3.417266	907300	3.22
294	3.42406466666667	907300	3.22
156	3.42441566666667	907300	3.91
1067	3.436118	907300	3.42
330	3.43821000000001	907300	3.65
292	3.44048666666666	907300	3.03
281	3.44381	907300	3.85
1133	3.44717966666667	907300	3.44
293	3.450328	907300	3.01
1175	3.45164933333333	907300	3.57
199	3.455704	907300	3.59
1061	3.46652366666667	907300	3.64
1268	3.50634733333334	907300	3.74
329	3.53841333333333	907300	3.54
305	3.54362533333334	907300	3.15
303	3.56413333333333	907300	3.56
211	3.607471	907300	3.77
1129	3.61026066666667	907300	3.66
111	3.62110333333333	907300	3.52
221	3.64703533333334	907300	3.73
1018	3.64943633333334	907300	3.63
1495	3.65315166666666	907300	3.6
110	3.66242133333334	907300	3.38
173	3.68656233333333	907300	3.59
134	3.70457166666667	907300	3.61
91	3.71277499999999	907300	3.87
1259	3.71766233333333	907300	3.85
151	3.734487	907300	4.09
1047	3.74771200000001	907300	3.98
333	3.81791000000001	907300	4.2
1009	3.82563	907300	4
287	3.85356866666668	907300	3.94
288	3.90603433333333	907300	4.5
1194	3.91015733333334	907300	4.17
269	3.91269233333333	907300	4.06
224	3.91695899999999	907300	4.12
286	3.92958266666666	907300	4.6
1033	3.984887	907300	3.86
253	3.994798	907300	4.57
1373	4.039513	907300	4.47
279	4.045353	907300	4.49
204	4.05505066666667	907300	4.24
309	4.06760533333333	907300	4.2
265	4.07861333333333	907300	4.08
17	4.08278899999999	907300	3.85
1241	4.09229166666667	907300	4.41
255	4.106163	907300	4.27
176	4.11120966666666	907300	3.84
1377	4.11332266666666	907300	4.51
59	4.11585466666667	907300	4.47
94	4.125692	907300	4.37
326	4.14671133333334	907300	4.39
172	4.171155	907300	4.32
1025	4.181404	907300	4.25
1371	4.20194633333333	907300	4.52
1043	4.21442266666666	907300	4.32
230	4.21978499999999	907300	4.36
205	4.23593366666667	907300	4.5
1036	4.24709966666667	907300	4.57
1502	4.26439633333333	907300	4.5
304	4.26969866666667	907300	4.39
332	4.29505166666667	907300	4.54
231	4.338981	907300	4.59
275	4.34197966666666	907300	4.35
290	4.36503499999999	907300	4.86
1042	4.42438066666666	907300	4.58
177	4.43940133333334	907300	4.76
263	4.51291966666667	907300	4.82
238	4.51353233333333	907300	4.75
71	4.52125366666666	907300	4.68
147	4.58265766666667	907300	4.58
345	4.66143666666666	907300	5.06
341	4.67389799999999	907300	4.62
192	4.69218966666666	907300	5.05
190	4.72591266666666	907300	4.59
266	4.90271833333334	907300	4.9
193	5.01992766666667	907300	5.23
1375	5.09484733333333	907300	5.03
1378	5.24935866666667	907300	5.73
1114	6.31223466666667	907300	6.29
165	8.51684333333334	907300	8.34
