DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-3.03970833333334	909716	-3.17
1016	-1.05793833333333	909716	-1.2
1261	-0.323946666666666	909716	-0.26
1230	0.0477816666666666	909716	0.18
312	0.133458	909716	0.18
153	0.257446333333333	909716	0.07
1060	0.465276666666666	909716	0.32
155	0.806253333333335	909716	0.8
1026	0.858622999999999	909716	0.51
1032	0.943984999999999	909716	0.82
1372	0.968211666666668	909716	0.66
1010	1.544713	909716	1.98
1264	1.625003	909716	1.64
202	1.65267366666666	909716	1.42
1262	1.72027166666667	909716	1.37
1021	1.768081	909716	1.75
1046	1.807076	909716	1.56
158	2.038909	909716	2
282	2.09776866666667	909716	1.94
1050	2.19989733333334	909716	2.08
1054	2.21345266666667	909716	1.84
1218	2.24156	909716	2.54
166	2.247842	909716	2.33
277	2.26121	909716	2.27
254	2.29139533333333	909716	2.35
1049	2.323333	909716	2.14
1038	2.45630133333334	909716	2.47
150	2.52510466666667	909716	2.58
1029	2.59384933333333	909716	2.6
1028	2.620078	909716	2.64
1175	2.632195	909716	2.27
1011	2.637102	909716	2.9
1019	2.74311533333333	909716	2.79
1014	2.79505733333333	909716	2.59
156	2.83987733333333	909716	2.73
1170	2.88139533333334	909716	2.65
199	2.95077366666667	909716	2.65
1062	2.97005733333333	909716	2.77
1164	3.06241266666666	909716	2.81
1219	3.07651266666666	909716	2.62
1013	3.07659599999999	909716	3.37
171	3.13983133333333	909716	3.58
178	3.216612	909716	3.23
186	3.24659133333333	909716	3.09
281	3.25971766666666	909716	2.81
1069	3.27755233333333	909716	3.04
154	3.32987866666667	909716	3.48
1498	3.352744	909716	3.57
211	3.41269633333333	909716	2.99
151	3.42004833333334	909716	3.24
1158	3.43898466666667	909716	3.13
1017	3.49338933333334	909716	3.74
249	3.63271266666666	909716	4.31
1199	3.64771633333333	909716	3.77
310	3.654803	909716	4.31
292	3.66119066666667	909716	3.32
303	3.67332099999999	909716	3.36
177	3.75549833333333	909716	3.54
1061	3.757342	909716	3.8
1042	3.773027	909716	3.56
221	3.84991833333333	909716	3.29
1067	3.85830566666666	909716	3.85
262	3.87729899999999	909716	4.3
1072	3.88492866666667	909716	4.17
1268	3.89461633333334	909716	4.16
1129	3.89491633333334	909716	3.97
1020	3.90265033333334	909716	4.15
1043	3.916604	909716	3.76
1047	3.91840466666666	909716	4.08
1018	3.92889366666667	909716	4.22
1052	3.94667933333334	909716	4.16
271	3.94785233333333	909716	4.31
293	3.94966766666667	909716	3.91
1203	3.97354500000001	909716	3.97
206	3.99096633333334	909716	4.21
1371	3.99912366666667	909716	3.99
275	4.02027433333334	909716	3.73
261	4.10181633333334	909716	4.46
1495	4.140877	909716	4.25
309	4.19689299999999	909716	4.36
1030	4.20621866666666	909716	4.33
305	4.21190866666667	909716	4.41
295	4.21733366666667	909716	5
1373	4.22500999999999	909716	4.36
298	4.22661599999999	909716	4.36
1015	4.24943399999999	909716	4.87
230	4.29704166666667	909716	4.07
1502	4.30460466666667	909716	4.42
1194	4.32663533333334	909716	4.44
1036	4.41339466666666	909716	4.81
1241	4.41891233333333	909716	4.84
258	4.42641133333333	909716	4.54
192	4.44418033333334	909716	4.45
333	4.44932733333333	909716	4.6
224	4.461088	909716	4.48
255	4.464538	909716	4.64
288	4.48898833333333	909716	5
253	4.50162300000001	909716	4.65
260	4.502509	909716	5
1377	4.50446899999999	909716	4.86
1039	4.52837666666666	909716	4.81
300	4.55833766666666	909716	5
1025	4.56500533333332	909716	4.87
238	4.57885666666667	909716	4.72
1009	4.58277666666667	909716	4.97
286	4.63997266666666	909716	5
1033	4.687588	909716	4.97
287	4.71876666666666	909716	5.31
205	4.818606	909716	4.97
265	4.91176633333332	909716	5.37
179	4.99716766666667	909716	5.28
147	5.00858866666667	909716	5.23
279	5.04752933333333	909716	5.66
231	5.07941566666666	909716	5.28
341	5.09373833333333	909716	5.08
304	5.11611233333333	909716	5.57
345	5.20211166666667	909716	5.64
263	5.20956966666668	909716	5.67
290	5.21142466666666	909716	5.62
344	5.35108633333334	909716	5.67
193	5.37451633333332	909716	5.62
266	5.45649033333334	909716	5.63
1375	5.56727000000001	909716	5.69
1114	6.15386466666667	909716	6.25
1001	9.53992566666667	909716	10.27
