DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
1007	-2.65830466666667	930299	-2.54
1004	-1.02545966666667	930299	-1.19
201	-0.711308333333332	930299	-0.03
283	-0.0239343333333334	930299	0.85
140	0.268181333333333	930299	0.86
1261	0.454880666666668	930299	0.99
1230	0.626087000000001	930299	0.93
208	0.639551666666668	930299	1.61
194	0.648116666666666	930299	1.28
312	0.971714333333332	930299	1.58
1008	1.070577	930299	1.67
1060	1.27736633333333	930299	1.84
1057	1.37619766666667	930299	2
1010	1.37853266666666	930299	1.15
1529	1.69685433333333	930299	1.65
1248	1.801795	930299	1.45
133	1.87825433333334	930299	2.32
153	2.046224	930299	2.63
1032	2.11193366666666	930299	2.27
1021	2.147716	930299	1.81
328	2.18658333333333	930299	1.99
202	2.18962233333334	930299	2.07
155	2.23390266666667	930299	2.73
1264	2.36316599999999	930299	2.8
1026	2.375578	930299	2.86
166	2.46103966666667	930299	2.36
1050	2.592164	930299	2.17
1262	2.743209	930299	3.03
1019	2.79186366666667	930299	2.44
223	2.797946	930299	2.66
1218	2.81855500000001	930299	3.47
254	2.85281966666667	930299	3.64
135	2.891324	930299	3.46
1037	2.98103566666667	930299	2.97
1527	2.98880866666667	930299	2.95
184	3.07137533333334	930299	3.72
277	3.09801966666666	930299	3.59
1046	3.110272	930299	3.17
273	3.110542	930299	3.25
1013	3.203809	930299	3.48
150	3.24183000000001	930299	3.7
1038	3.26588433333333	930299	3.53
1047	3.270008	930299	2.51
1242	3.29640833333333	930299	3.29
1192	3.38075466666667	930299	3.63
1028	3.494594	930299	4
226	3.53982833333332	930299	4.61
207	3.56155366666667	930299	3.63
158	3.56381566666667	930299	4.23
175	3.57583733333333	930299	4.27
185	3.626483	930299	4.48
1005	3.62980299999999	930299	3.3
1161	3.64775533333334	930299	3.39
151	3.68504766666666	930299	3.36
1058	3.73748933333334	930299	4.18
1015	3.73829233333334	930299	3.41
1170	3.75786199999999	930299	3.6
1049	3.76635599999999	930299	4.11
1259	3.77483166666666	930299	3.62
249	3.779865	930299	4.01
310	3.81372466666666	930299	4.05
1498	3.83723	930299	4.11
1219	3.84193300000001	930299	3.9
272	3.85856566666666	930299	3.85
302	3.88343366666667	930299	3.75
1526	3.88869566666667	930299	4.23
282	3.90111833333333	930299	4.52
293	3.920923	930299	3.92
178	3.93169333333334	930299	4.15
1175	3.93815400000001	930299	4.13
301	3.95515999999999	930299	4.33
262	3.96721033333334	930299	4.65
1373	3.97304933333334	930299	3.5
154	4.087758	930299	4.53
1066	4.12856000000001	930299	4.46
1020	4.18891933333333	930299	4.31
1069	4.26709033333333	930299	4.56
1129	4.27971633333334	930299	4.41
156	4.28468733333334	930299	4.73
1164	4.300044	930299	4.36
281	4.313606	930299	5.07
1017	4.31402566666666	930299	4.76
1014	4.322839	930299	4.65
1072	4.32611533333333	930299	4.45
257	4.35725999999999	930299	4.81
1018	4.36014866666667	930299	4.48
203	4.36166199999999	930299	4.59
271	4.42093666666666	930299	4.6
1495	4.43289666666667	930299	4.51
1061	4.43674566666666	930299	4.68
294	4.44636666666667	930299	4.51
1239	4.459451	930299	4.56
1194	4.47452	930299	4.68
1268	4.49043066666667	930299	4.94
1036	4.506498	930299	4.57
1052	4.56250733333334	930299	4.96
330	4.57355566666667	930299	5.98
1199	4.63193533333332	930299	5.1
295	4.70768700000001	930299	5.4
260	4.748329	930299	5.27
1009	4.77542166666666	930299	4.91
221	4.83295099999999	930299	5.35
256	4.834888	930299	5.43
331	4.85894633333334	930299	5.38
288	4.86089733333333	930299	5.24
1241	4.88989433333334	930299	5.39
1203	4.89088833333333	930299	5.02
211	4.894304	930299	6
206	4.89515399999999	930299	5.33
177	4.89615866666666	930299	4.97
1502	4.89664933333334	930299	5.28
305	4.90512633333334	930299	5.42
298	4.91470533333335	930299	5.65
1067	4.93731866666665	930299	5.56
1143	4.940925	930299	5.53
299	4.96090700000001	930299	5.32
152	4.97863566666667	930299	5.41
276	4.98783500000001	930299	5.13
1030	4.996888	930299	5.34
292	5.00113333333334	930299	6.17
186	5.02668066666667	930299	5.55
303	5.10353700000001	930299	5.88
1043	5.11005866666666	930299	5.37
287	5.13437066666666	930299	5.61
228	5.14008633333334	930299	6
274	5.14046166666666	930299	5.33
261	5.15929900000002	930299	5.94
1377	5.16260699999998	930299	5.62
1158	5.16412600000001	930299	5.78
300	5.16618133333333	930299	6
326	5.16773666666667	930299	6
147	5.19704700000001	930299	5.65
1371	5.22771233333333	930299	5.73
329	5.228907	930299	6
253	5.23094666666666	930299	5.95
225	5.23595533333333	930299	6
229	5.24981333333334	930299	5.64
286	5.25190766666668	930299	5.96
255	5.277073	930299	5.86
235	5.32954266666667	930299	5.91
291	5.33051633333333	930299	5.65
1039	5.33153599999999	930299	5.86
1025	5.38422066666666	930299	5.83
258	5.39349966666666	930299	5.89
333	5.42860833333334	930299	5.96
224	5.42917233333333	930299	5.99
205	5.44367999999999	930299	5.99
1033	5.44645566666667	930299	5.98
134	5.44846566666668	930299	6.09
304	5.519928	930299	6.18
332	5.546317	930299	6
265	5.57942233333331	930299	6.62
192	5.62472066666667	930299	6.09
238	5.64739800000001	930299	6.15
275	5.66688833333333	930299	6.45
345	5.76688166666669	930299	6.63
290	5.76921166666667	930299	6.5
193	5.77321433333335	930299	6.26
269	5.77502300000001	930299	6.4
263	5.77897466666667	930299	6.67
279	5.80864966666666	930299	6.33
230	5.83659966666668	930299	6.67
309	5.96953166666666	930299	6.64
341	5.98986833333333	930299	6.35
344	6.01608966666668	930299	6.67
231	6.06500033333335	930299	6.67
179	6.09787166666665	930299	6.85
266	6.15945333333332	930299	6.66
1375	6.16667933333335	930299	6.51
245	6.28795033333335	930299	7.03
176	6.40066699999999	930299	7.14
1114	7.10772366666669	930299	7.67
196	10.184769	930299	10.04
