DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-2.849804	905945	-3.02
201	-2.055304	905945	-2.08
140	-1.398265	905945	-1.51
1261	0.321758333333333	905945	1.13
1230	0.637035000000002	905945	1.18
312	0.904523000000001	905945	1.3
1032	0.921519000000001	905945	0.68
1060	1.21596266666667	905945	2.08
153	1.35266966666667	905945	1.48
1008	1.38845866666667	905945	2.04
1372	1.73839733333334	905945	1.99
1218	1.99835	905945	1.49
1010	2.05418733333333	905945	3.02
1529	2.108016	905945	2.2
254	2.141834	905945	2.07
1026	2.16902033333333	905945	2.55
155	2.31329066666667	905945	2.89
1264	2.371719	905945	2.79
158	2.64332233333333	905945	2.8
202	2.646375	905945	3.11
166	2.79252266666667	905945	3
226	2.81962033333333	905945	2.88
1038	2.901071	905945	2.97
1262	2.954487	905945	3.27
277	2.96576466666667	905945	3.5
1050	3.121327	905945	3.07
150	3.19321433333334	905945	3.72
175	3.24230966666667	905945	3.51
1029	3.27406633333333	905945	3.55
1019	3.27676233333334	905945	3.74
249	3.280134	905945	3.18
1175	3.28885533333333	905945	3.03
207	3.305484	905945	3.22
1072	3.33640333333334	905945	3.21
185	3.35476	905945	3.79
1046	3.43196633333334	905945	4.22
1011	3.44884033333333	905945	4
159	3.48050066666667	905945	3.46
1021	3.48081466666666	905945	4.34
1028	3.553917	905945	3.89
295	3.60009033333333	905945	3.54
1022	3.60524133333334	905945	4.41
178	3.65483066666666	905945	3.56
1170	3.67568600000001	905945	3.66
1014	3.710808	905945	4.02
1013	3.74756933333333	905945	4.36
281	3.79280966666666	905945	3.52
262	3.79544533333334	905945	3.95
1052	3.841401	905945	4.1
1049	3.84544033333335	905945	4.38
1526	3.94988866666667	905945	4.38
1062	4.03072666666667	905945	4.43
1047	4.094728	905945	4.1
1373	4.11235433333333	905945	4.18
255	4.12336866666666	905945	4.01
1037	4.14468566666666	905945	4.31
199	4.15638933333333	905945	4.32
1015	4.169795	905945	4.46
203	4.18763399999999	905945	4.35
154	4.20284833333333	905945	4.59
1017	4.25796133333333	905945	4.82
1502	4.30686799999999	905945	4.06
222	4.310463	905945	4.1
1030	4.33907466666667	905945	4.51
257	4.362713	905945	4.49
186	4.41088933333334	905945	4.95
293	4.44741766666667	905945	4.65
261	4.49912333333333	905945	4.81
1009	4.50036533333333	905945	4.68
298	4.50575300000001	905945	4.66
1005	4.53049533333332	905945	4.83
206	4.613096	905945	4.92
1018	4.613254	905945	5.27
1061	4.63130233333334	905945	5.32
300	4.647496	905945	4.74
1495	4.67722333333333	905945	5.24
271	4.741118	905945	5.32
221	4.77875066666667	905945	5.32
333	4.78370866666668	905945	4.88
1020	4.79871066666666	905945	5.29
1042	4.82160666666667	905945	5.14
151	4.860538	905945	5.61
286	4.92851633333333	905945	5.25
1371	4.929065	905945	5.06
288	4.94183066666667	905945	5.78
1025	4.957119	905945	5.09
329	4.961012	905945	5.48
253	4.96649333333333	905945	5.18
1259	5.03076666666668	905945	5.78
1043	5.06904566666667	905945	5.51
1241	5.11784033333333	905945	5.79
172	5.15924733333334	905945	5.51
229	5.16620333333334	905945	5.42
205	5.18881833333334	905945	5.57
1033	5.23304266666666	905945	5.74
192	5.23331033333333	905945	5.52
1039	5.26085066666666	905945	5.91
263	5.30369833333333	905945	5.77
345	5.35703666666666	905945	5.47
290	5.363358	905945	5.52
177	5.369315	905945	5.99
258	5.392355	905945	6.03
1036	5.39437499999999	905945	6.02
231	5.40634433333334	905945	5.39
332	5.40839300000002	905945	6.01
147	5.55552733333334	905945	6.09
266	5.83318633333333	905945	5.92
230	5.95188566666665	905945	6.6
309	5.96398866666667	905945	6.71
193	6.09506833333332	905945	6.7
341	6.192747	905945	6.71
1375	6.21535700000002	905945	6.63
1114	7.00109800000002	905945	7.53
165	9.74479933333333	905945	9.79
