DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-2.321782	910907	-2.22
1261	-0.491017333333333	910907	-0.79
208	0.128575333333334	910907	0.59
1230	0.478643333333332	910907	0.66
312	0.654568666666666	910907	0.67
153	0.686767666666665	910907	0.64
1010	0.990108333333334	910907	0.62
1008	1.098479	910907	1.55
155	1.206904	910907	1.25
1032	1.36016766666667	910907	1.62
252	1.56040666666667	910907	1.61
1218	1.77449133333333	910907	0.81
1019	2.152304	910907	2.06
1264	2.20100466666667	910907	2.3
1527	2.23541799999999	910907	2.03
158	2.27549333333333	910907	2.02
166	2.46031766666666	910907	2.55
282	2.47505933333334	910907	2.44
171	2.610468	910907	2.65
277	2.65490566666667	910907	2.7
1023	2.705997	910907	2.56
184	2.72064666666667	910907	2.63
1021	2.76561166666667	910907	2.76
202	2.76738266666667	910907	2.98
150	2.81251766666666	910907	2.8
1013	2.81499566666667	910907	2.63
1262	2.879972	910907	2.98
1268	2.89072066666667	910907	2.63
185	2.91180066666666	910907	3.05
254	3.08517133333333	910907	3.18
1091	3.10204333333333	910907	3.08
331	3.12773333333334	910907	3.07
273	3.20944233333334	910907	3.39
1133	3.274239	910907	3.13
256	3.27523933333333	910907	3.04
226	3.280269	910907	3.9
1020	3.32508133333334	910907	2.64
1192	3.36305533333333	910907	3.53
175	3.38305866666667	910907	3.57
1012	3.41714966666666	910907	3.31
328	3.42322199999999	910907	4.06
1495	3.49515866666667	910907	3.17
1170	3.51556333333334	910907	3.22
1028	3.51910166666667	910907	3.72
1018	3.56152299999999	910907	3.11
346	3.58661766666667	910907	3.74
207	3.61659566666667	910907	3.24
151	3.67455933333333	910907	3.09
1066	3.73483033333334	910907	4.2
1371	3.763235	910907	3.5
154	3.77218166666666	910907	4.06
262	3.78628099999999	910907	4.06
1219	3.84514499999999	910907	4.1
156	3.96964133333333	910907	4.62
301	4.033863	910907	3.94
1017	4.04090366666667	910907	4.18
203	4.05606066666667	910907	3.93
272	4.07602166666667	910907	4.28
302	4.10376166666666	910907	3.78
249	4.20032533333333	910907	4.78
310	4.27283766666666	910907	4.79
1072	4.28049533333333	910907	4.77
1175	4.33394399999999	910907	4.77
281	4.351797	910907	4.78
235	4.41156866666666	910907	4.55
1502	4.41254833333333	910907	4.27
1199	4.42861733333332	910907	4.62
1069	4.46376433333334	910907	4.67
271	4.47321800000001	910907	4.63
293	4.51007066666666	910907	3.95
330	4.54244833333334	910907	4.97
260	4.56418366666666	910907	4.86
288	4.58219766666666	910907	4.77
1067	4.59856566666666	910907	5.05
287	4.60434866666667	910907	4.66
192	4.606512	910907	4.29
224	4.64176399999999	910907	4.86
1241	4.64367133333332	910907	5.31
255	4.64673766666666	910907	4.82
222	4.67651166666666	910907	5.06
1194	4.690738	910907	4.57
261	4.702019	910907	4.83
206	4.70236366666667	910907	4.82
329	4.71896666666666	910907	4.79
298	4.733413	910907	4.74
1025	4.74724566666666	910907	4.9
1373	4.74731333333333	910907	5.04
228	4.79868266666667	910907	5.3
306	4.85511966666668	910907	5.4
333	4.85596466666667	910907	4.71
1009	4.858857	910907	5.24
291	4.86238166666666	910907	5.04
257	4.86795533333333	910907	5.36
179	4.91685066666666	910907	4.85
300	4.95812566666667	910907	5.21
303	4.96594266666667	910907	5.25
286	5.01423233333334	910907	5.05
152	5.02543366666667	910907	5.26
225	5.02977566666666	910907	5.49
258	5.03819333333333	910907	5.09
1129	5.05164300000001	910907	5.46
253	5.05968300000001	910907	5.19
295	5.06150166666666	910907	5.49
292	5.08663433333333	910907	5.61
205	5.13254533333333	910907	5.23
221	5.13415833333334	910907	5.46
229	5.14694233333332	910907	5.1
1033	5.17991000000001	910907	5.44
211	5.19283633333333	910907	5.4
326	5.21962299999999	910907	5.49
231	5.233534	910907	5.3
147	5.30997833333333	910907	5.12
332	5.31767099999999	910907	5.49
263	5.32712133333333	910907	5.54
276	5.34623333333334	910907	5.48
265	5.37751866666667	910907	5.88
345	5.38617233333334	910907	5.4
305	5.39849233333334	910907	5.67
230	5.43685133333334	910907	5.4
304	5.498437	910907	5.66
1375	5.57872266666667	910907	5.42
1236	5.58560799999999	910907	5.97
238	5.58792300000001	910907	5.91
279	5.61510366666667	910907	6.11
341	5.64901266666666	910907	5.52
1114	5.65770233333333	910907	5.33
294	5.67157133333334	910907	6.16
344	5.67761466666667	910907	6.16
193	5.68129900000001	910907	5.76
269	5.7174	910907	5.86
275	5.738835	910907	6.16
309	5.78917033333332	910907	6.12
274	5.83404866666667	910907	6.05
290	5.87196733333334	910907	6.15
245	5.898008	910907	6.05
266	6.00850366666666	910907	6.14
196	9.58645666666668	910907	9.05
