DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
3	-1.35828233333333	949175	-1.51
1261	-0.385171999999999	949175	-0.57
1057	-0.122181333333333	949175	-0.23
312	-0.0317926666666667	949175	-0.09
208	-0.028959	949175	0.52
1060	0.0410736666666667	949175	-0.44
1016	0.325113	949175	0.78
155	0.563679666666668	949175	0.18
1008	0.847267999999998	949175	1.39
153	0.877547000000001	949175	0.93
277	1.66936833333333	949175	1.33
1059	1.70628533333333	949175	1.46
1010	1.71368266666667	949175	2.3
1006	1.77107433333334	949175	1.33
1021	1.843686	949175	1.96
1264	1.903725	949175	2.16
1032	2.027372	949175	2.28
158	2.04409433333334	949175	1.86
1046	2.17357766666666	949175	2.17
282	2.190728	949175	2.07
1372	2.29824933333334	949175	2.69
1262	2.46143766666667	949175	2.68
226	2.48258366666666	949175	2.81
38	2.495075	949175	2.41
1013	2.513378	949175	2.28
154	2.53682933333333	949175	2.1
166	2.57929166666667	949175	2.88
156	2.63147766666668	949175	2.19
1054	2.63666233333334	949175	1.95
55	2.64994733333334	949175	2.13
249	2.76426833333333	949175	2.71
52	2.81279366666666	949175	3.1
37	2.84588233333334	949175	3.16
223	2.882727	949175	3.1
1038	2.99886933333334	949175	3.4
119	3.00725699999999	949175	3.06
54	3.062632	949175	2.84
6	3.073579	949175	3.53
34	3.13280566666666	949175	3.55
1028	3.15162133333333	949175	3.68
1019	3.18229033333333	949175	3.28
1029	3.18430433333334	949175	3.69
228	3.18568333333333	949175	3.12
261	3.185736	949175	3.1
1049	3.21767366666666	949175	3.51
1170	3.25380200000001	949175	2.92
30	3.33789566666667	949175	3.82
262	3.473255	949175	3.31
171	3.49002566666666	949175	3.82
1495	3.53440866666667	949175	3.42
1005	3.53838566666666	949175	3.35
1072	3.57242766666667	949175	3.48
1069	3.580828	949175	3.34
152	3.58329999999999	949175	3.54
273	3.58483699999999	949175	3.37
255	3.64397866666667	949175	3.22
271	3.66618966666666	949175	3.82
5	3.68529566666666	949175	4.06
257	3.71983433333333	949175	3.86
219	3.72270466666666	949175	3.86
1498	3.744235	949175	4.15
1053	3.75748466666666	949175	4.37
1043	3.76163466666666	949175	3.05
91	3.77391433333333	949175	3.79
288	3.77733966666666	949175	3.59
29	3.79821966666667	949175	4.18
222	3.84743799999999	949175	4.34
309	3.915872	949175	3.69
1058	3.92879933333335	949175	4.38
1020	3.93737499999999	949175	4.04
1062	3.954758	949175	4.37
286	3.99276466666666	949175	4.1
106	4.020808	949175	4.29
1268	4.04983633333333	949175	4.27
1017	4.11574899999999	949175	4.6
1018	4.19198233333334	949175	4.41
1052	4.215398	949175	4.57
1025	4.22299966666666	949175	4.29
1061	4.234589	949175	4.52
206	4.28118733333333	949175	4.56
1014	4.305212	949175	4.59
275	4.31046000000001	949175	4.4
345	4.34104499999999	949175	4.37
1009	4.40521333333333	949175	4.61
1371	4.46589666666667	949175	4.71
279	4.46951733333333	949175	4.75
1042	4.47322966666667	949175	4.57
341	4.52897933333333	949175	4
111	4.54761933333333	949175	4.67
110	4.551319	949175	4.66
59	4.55479566666666	949175	4.8
211	4.56660800000001	949175	5.26
221	4.57280833333333	949175	5.05
203	4.57921766666667	949175	5.2
1033	4.66635966666666	949175	4.99
1039	4.68706866666667	949175	4.89
1373	4.73006566666667	949175	5.15
263	4.73334933333334	949175	4.96
193	4.74428033333333	949175	4.59
1030	4.75321766666667	949175	5.26
290	4.83022600000001	949175	5.26
238	4.842467	949175	4.95
1377	4.85859333333332	949175	5.12
205	4.89952300000001	949175	5.13
1036	4.91761666666666	949175	5.3
332	4.92232633333333	949175	5.07
94	4.92954933333334	949175	5.13
344	5.015767	949175	4.98
224	5.02730266666666	949175	5.56
235	5.040226	949175	5.32
229	5.17355533333334	949175	5.94
71	5.18552633333332	949175	5.62
230	5.23525866666665	949175	5.83
17	5.31617033333333	949175	5.48
266	5.540702	949175	5.64
1375	5.84831133333334	949175	6.17
1001	8.52517633333335	949175	8.3
196	10.6179083333333	949175	10.97
