DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
1007	-3.54254133333333	1240141	-3.77
201	-1.94752966666667	1240141	-1.87
283	-1.07337266666667	1240141	-1.17
140	-0.771277666666668	1240141	-0.61
1261	-0.278549	1240141	-0.57
208	0.187246	1240141	0.61
1230	0.213262333333333	1240141	0.13
312	0.794125	1240141	0.92
153	0.984216666666668	1240141	0.98
252	1.04854033333334	1240141	0.87
1060	1.16630266666667	1240141	1.96
1032	1.166336	1240141	1.22
1529	1.338339	1240141	0.84
1010	1.383077	1240141	1.71
202	1.54804366666667	1240141	0.87
166	1.924779	1240141	1.7
155	2.10509133333333	1240141	2.67
1264	2.263714	1240141	2.51
1019	2.292501	1240141	2.1
1248	2.33036066666667	1240141	2.79
1218	2.38279033333333	1240141	2.51
171	2.38469033333333	1240141	2.31
1498	2.420683	1240141	2.3
254	2.48840666666667	1240141	2.57
277	2.535301	1240141	2.62
1526	2.60408133333333	1240141	2.36
1023	2.64124933333334	1240141	2.47
135	2.87747666666667	1240141	3.2
1262	2.92359933333334	1240141	3.16
163	2.930851	1240141	3.09
1058	3.03208233333334	1240141	2.88
273	3.04701966666667	1240141	2.92
150	3.07716633333333	1240141	3.32
1014	3.10082066666667	1240141	3.22
331	3.10717200000001	1240141	2.95
1046	3.12274566666666	1240141	3.59
1527	3.14494733333334	1240141	3.48
1011	3.20138599999999	1240141	3.56
328	3.23522233333334	1240141	3.4
235	3.23746566666666	1240141	3.05
184	3.241625	1240141	4.09
1021	3.29409733333333	1240141	4.01
256	3.322965	1240141	3.37
1038	3.38031400000001	1240141	3.65
185	3.39793566666666	1240141	4.09
228	3.42482333333334	1240141	3.14
170	3.43359700000001	1240141	3.44
226	3.434758	1240141	3.99
1066	3.47102033333333	1240141	3.66
199	3.47860499999999	1240141	3.08
1024	3.48955233333334	1240141	3.98
158	3.560365	1240141	4.24
1091	3.56436333333334	1240141	3.92
1029	3.59712133333333	1240141	4.05
1015	3.610539	1240141	3.63
1013	3.62782266666666	1240141	4.06
1142	3.662542	1240141	3.43
219	3.69408133333334	1240141	3.73
1028	3.75164999999999	1240141	4.06
1049	3.77571266666667	1240141	4
1072	3.79395433333334	1240141	3.88
1037	3.79498066666667	1240141	3.89
1219	3.809214	1240141	3.7
272	3.81080833333334	1240141	4.23
346	3.836839	1240141	4.23
1268	3.88778599999999	1240141	4.1
299	3.92983633333333	1240141	3.74
301	3.93284566666667	1240141	4.14
154	3.93301133333333	1240141	4.11
1241	3.93610566666666	1240141	3.58
159	4.03720033333333	1240141	4.26
156	4.03800733333333	1240141	4.57
1050	4.04348033333334	1240141	4.7
1143	4.076478	1240141	3.87
255	4.14507933333334	1240141	3.91
152	4.15409833333334	1240141	4.18
203	4.15930566666666	1240141	4.33
1192	4.18158099999999	1240141	4.83
229	4.20356266666667	1240141	3.76
1069	4.22362	1240141	4.38
1062	4.260176	1240141	4.75
303	4.26678766666667	1240141	4.19
286	4.27468333333333	1240141	4.03
295	4.283833	1240141	4.36
262	4.30132633333334	1240141	4.7
281	4.348805	1240141	4.72
249	4.35041666666667	1240141	4.92
1373	4.35174933333334	1240141	4.41
204	4.36172866666667	1240141	4.39
1133	4.36862666666666	1240141	4.73
1199	4.40227166666666	1240141	4.83
134	4.406637	1240141	4
1175	4.43013400000001	1240141	4.96
288	4.46504066666667	1240141	4.61
1030	4.478878	1240141	4.48
330	4.49398566666666	1240141	4.77
1164	4.50309433333333	1240141	4.73
1495	4.51565566666666	1240141	4.72
1017	4.51718933333334	1240141	4.96
1020	4.53598633333334	1240141	4.7
308	4.536924	1240141	4.75
263	4.58415866666666	1240141	3.79
1061	4.59100766666667	1240141	4.89
206	4.64258166666666	1240141	4.99
1161	4.66879733333333	1240141	4.76
222	4.67297133333334	1240141	4.93
274	4.68343833333332	1240141	4.85
172	4.70675033333332	1240141	4.62
271	4.71004033333334	1240141	5
1018	4.73131633333334	1240141	4.97
293	4.74007799999999	1240141	5.1
1067	4.75390166666668	1240141	5.15
211	4.761435	1240141	5.03
300	4.76568533333333	1240141	5.06
207	4.781023	1240141	5.39
178	4.79675933333333	1240141	5.31
186	4.79972333333333	1240141	5.43
260	4.80053333333333	1240141	5.52
205	4.81792866666666	1240141	4.85
225	4.853083	1240141	5.3
1203	4.87957566666666	1240141	5.11
1170	4.90716533333332	1240141	5.62
245	4.921298	1240141	4.78
326	4.92887366666666	1240141	5.54
1043	4.93198699999999	1240141	5.35
1129	4.972477	1240141	5.67
1036	4.97874633333334	1240141	5.19
1502	4.98160666666666	1240141	5.52
253	4.991871	1240141	5.19
298	4.99531033333334	1240141	5.52
279	5.01267800000001	1240141	4.98
1042	5.01533766666667	1240141	5.67
261	5.04312833333333	1240141	5.29
292	5.046837	1240141	5.71
192	5.06483000000001	1240141	5.19
1194	5.07457566666666	1240141	5.52
1009	5.08978166666667	1240141	5.59
1158	5.10226066666666	1240141	5.52
329	5.11332166666667	1240141	5.69
257	5.12442133333332	1240141	5.54
151	5.16433433333334	1240141	5.67
221	5.17857266666667	1240141	5.84
1039	5.20672566666667	1240141	5.53
1371	5.20909699999999	1240141	5.52
190	5.228487	1240141	4.93
333	5.28536166666667	1240141	5.69
332	5.28800566666667	1240141	5.64
276	5.29805433333333	1240141	5.47
291	5.30065766666667	1240141	5.66
275	5.30462833333333	1240141	5.49
258	5.31953	1240141	5.67
1033	5.326382	1240141	5.67
287	5.33000999999999	1240141	5.99
305	5.33114033333334	1240141	5.73
238	5.33675600000001	1240141	5.53
304	5.35287066666667	1240141	5.65
177	5.420074	1240141	6.07
230	5.51185399999999	1240141	5.56
265	5.63398599999999	1240141	6.33
1114	5.660763	1240141	5.2
224	5.66188333333333	1240141	6.36
344	5.67344866666665	1240141	6.1
179	5.69912866666666	1240141	5.93
269	5.81407633333333	1240141	6.3
290	5.82427200000001	1240141	6.32
309	5.84857033333333	1240141	6.34
294	5.90687466666667	1240141	6.36
345	5.924496	1240141	6.34
193	6.00183699999999	1240141	6.35
266	6.06378833333334	1240141	6.28
341	6.07347233333334	1240141	6.36
1375	6.34184066666665	1240141	6.62
176	6.39353266666666	1240141	6.68
1001	8.46544666666667	1240141	8.29
