DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-2.802107	906848	-2.86
208	-0.781906333333334	906848	-1.24
1016	-0.708706666666666	906848	-1.03
1261	-0.671312666666665	906848	-0.95
312	-0.117825333333334	906848	-0.46
1230	-0.0320043333333333	906848	-0.08
1060	0.379162333333334	906848	0.15
153	0.595344	906848	0.62
1010	0.927087999999998	906848	0.53
1032	1.39503133333333	906848	1.36
1264	1.492395	906848	1.47
1006	1.637621	906848	1.18
1021	1.68625766666667	906848	1.14
202	1.725697	906848	1.33
254	1.73699966666667	906848	1.85
166	1.74498133333334	906848	1.2
1013	1.96037566666667	906848	1.36
1262	2.09526966666666	906848	1.93
1026	2.143905	906848	2.63
277	2.16092633333334	906848	2.07
223	2.25217666666666	906848	2.02
1028	2.313136	906848	1.96
171	2.42124633333333	906848	2.11
150	2.50451966666666	906848	2.62
1498	2.56118833333334	906848	1.88
1192	2.64592633333333	906848	2.57
1029	2.75058666666666	906848	2.62
262	2.75713433333334	906848	2.2
249	2.77890033333333	906848	2.61
1023	2.884772	906848	2.93
207	2.92283833333333	906848	2.66
1054	2.92441333333333	906848	2.56
1038	2.96921666666667	906848	3.15
310	3.04485833333333	906848	3.35
1175	3.06463866666667	906848	2.51
151	3.10407733333333	906848	2.74
156	3.114805	906848	2.86
330	3.16025333333333	906848	2.73
1062	3.17236566666667	906848	2.97
199	3.32067533333333	906848	2.75
295	3.32203400000001	906848	3.21
1259	3.32808166666666	906848	2.87
1017	3.34269699999999	906848	3.33
1047	3.35373333333332	906848	2.87
1199	3.36934466666667	906848	3.01
271	3.37611966666666	906848	3.18
154	3.39717366666666	906848	3.57
211	3.453369	906848	3.21
261	3.45405433333333	906848	3.37
257	3.47761466666667	906848	3.46
1194	3.48441066666668	906848	2.88
1005	3.48903066666667	906848	3.21
329	3.50331	906848	3.23
287	3.59276366666667	906848	3.5
303	3.66153133333333	906848	3.55
1067	3.68303200000001	906848	3.38
1018	3.721512	906848	3.47
332	3.72630600000001	906848	2.95
294	3.7426	906848	3.35
1495	3.76410733333333	906848	3.55
1371	3.797535	906848	3.48
1030	3.80012766666667	906848	3.53
1072	3.82008366666667	906848	3.9
281	3.83103666666666	906848	4.1
1039	3.84092966666666	906848	3.34
1129	3.84377733333333	906848	3.82
1033	3.86371033333333	906848	3.57
224	3.89827433333333	906848	3.82
1052	3.90657066666666	906848	4.04
206	3.925441	906848	3.92
1268	3.95725433333333	906848	4.07
1020	3.97501266666666	906848	4.01
255	4.01119633333334	906848	3.9
275	4.024834	906848	3.93
1061	4.02679033333334	906848	4.25
300	4.03157566666667	906848	4.23
258	4.05199866666666	906848	3.87
1170	4.05766133333333	906848	4.26
177	4.067832	906848	3.89
298	4.07721666666666	906848	4.09
186	4.10964866666667	906848	4.15
345	4.11036033333333	906848	3.78
205	4.12220333333333	906848	3.8
265	4.12823933333333	906848	3.81
253	4.19117433333333	906848	4.28
286	4.30196	906848	4.49
309	4.31091666666666	906848	4.06
1377	4.341118	906848	4.28
333	4.36125933333334	906848	4.4
1502	4.39578866666667	906848	4.27
1373	4.44343466666666	906848	4.31
288	4.47820566666666	906848	4.87
279	4.503499	906848	4.48
1042	4.578217	906848	4.78
230	4.579505	906848	4.44
1241	4.580491	906848	4.82
290	4.62196233333334	906848	4.65
1043	4.691129	906848	4.72
1025	4.718158	906848	4.94
147	4.72455133333333	906848	4.61
229	4.81648866666667	906848	5.01
263	4.98494066666666	906848	5.29
192	5.05419933333333	906848	5.25
238	5.16744900000001	906848	5.4
1375	5.239106	906848	5
193	5.26280933333334	906848	5.42
231	5.298145	906848	5.54
344	5.30489166666665	906848	5.56
266	5.38493000000001	906848	5.4
341	5.495666	906848	5.62
1114	6.66472866666668	906848	6.69
