DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-2.60746033333333	907786	-2.6
1261	-0.746587999999999	907786	-1.64
312	-0.12116	907786	-0.76
1060	-0.0894250000000001	907786	-0.39
1230	-0.0242423333333333	907786	-0.25
277	1.724009	907786	1.17
166	1.73136066666666	907786	1.28
1058	1.77502766666667	907786	0.97
1046	1.77843866666667	907786	1.11
52	1.785752	907786	0.72
1264	1.78786366666667	907786	1.74
38	1.86263666666667	907786	1.07
119	2.015101	907786	1.61
1	2.04315166666666	907786	1.18
1053	2.07773133333334	907786	1.94
254	2.10089266666667	907786	1.86
202	2.13842666666666	907786	2.01
171	2.147153	907786	1.84
1029	2.182489	907786	1.39
1049	2.211065	907786	1.35
1014	2.38849033333334	907786	1.97
1498	2.39478933333333	907786	2.29
1218	2.440144	907786	2.43
150	2.49586566666667	907786	2.32
1262	2.51001533333333	907786	2.43
1192	2.597555	907786	2.09
6	2.69959933333333	907786	2.26
1066	2.76115633333334	907786	2.48
30	2.76231666666666	907786	2.61
156	2.80204566666667	907786	2.48
127	2.88069466666667	907786	2.71
34	2.90151600000001	907786	2.44
1062	2.98987433333334	907786	2.67
1038	3.000928	907786	3.25
106	3.00334	907786	2.5
1268	3.141443	907786	3.09
1133	3.21997833333334	907786	2.9
295	3.27149166666667	907786	2.84
1219	3.322629	907786	2.72
203	3.44166033333334	907786	3.13
281	3.45345100000001	907786	2.67
1072	3.52172033333333	907786	3.26
154	3.52862166666667	907786	3.46
1495	3.54736466666667	907786	2.96
1052	3.54975000000001	907786	3.46
326	3.55295833333333	907786	3.03
206	3.56027	907786	3.21
1030	3.58096466666666	907786	3.56
298	3.63434933333333	907786	3.32
1175	3.68063199999999	907786	3.6
1170	3.70664033333333	907786	3.52
271	3.70893399999999	907786	3.53
1241	3.72760533333333	907786	3.07
1039	3.74664533333333	907786	3.01
1061	3.760788	907786	3.6
94	3.81520266666667	907786	3.48
1036	3.84785	907786	3.36
111	3.85804933333333	907786	3.5
1377	3.890007	907786	3.88
1199	3.945437	907786	4.04
89	3.97144500000001	907786	4.16
258	4.00186700000001	907786	3.18
329	4.05028266666666	907786	3.75
1373	4.13138133333334	907786	3.94
1047	4.16162733333333	907786	3.85
1371	4.18075733333333	907786	3.98
91	4.19384333333334	907786	4.14
1129	4.21957033333334	907786	4.23
238	4.22982733333334	907786	3.76
71	4.252671	907786	3.72
211	4.27170133333333	907786	4.28
279	4.29197166666666	907786	3.56
1043	4.30799766666667	907786	3.93
255	4.31656233333334	907786	4.17
253	4.33461666666666	907786	4.1
1067	4.35037333333333	907786	4.36
221	4.37115899999999	907786	4.06
192	4.40453166666666	907786	4.02
269	4.472403	907786	4
1502	4.53801333333334	907786	4.44
1069	4.55944866666667	907786	4.65
290	4.564019	907786	3.99
263	4.60139966666667	907786	4
345	4.61044699999999	907786	4.04
333	4.634247	907786	4.63
110	4.70764466666667	907786	4.73
293	4.73813933333334	907786	4.88
1194	4.76581533333334	907786	4.73
332	4.843676	907786	4.66
205	4.85070266666666	907786	4.85
231	4.96933966666667	907786	4.71
17	5.111563	907786	5.05
230	5.229872	907786	5.05
266	5.24712066666667	907786	4.89
341	5.336381	907786	5.16
147	5.33715866666667	907786	5.32
193	5.42610366666666	907786	5.27
1375	5.88555466666666	907786	5.83
1114	5.97021866666667	907786	5.92
