DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
1007	-3.08306099999999	688006	-3.12
197	-2.38208533333334	688006	-2.22
11	-1.78061466666667	688006	-1.98
3	-1.26324933333333	688006	-1.38
1016	-0.820766333333333	688006	-1.19
194	-0.448498666666667	688006	-0.9
1230	-0.437659000000001	688006	-0.77
1261	-0.436252333333334	688006	-0.75
312	0.141874666666667	688006	0.21
1060	0.280552999999999	688006	0.1
1008	0.633731666666667	688006	1.06
153	1.004146	688006	0.95
254	1.219825	688006	0.77
9	1.27679433333334	688006	1.24
1010	1.520497	688006	1.96
155	1.572914	688006	1.92
1032	1.750476	688006	1.91
1021	1.781586	688006	1.67
1264	1.78675733333333	688006	1.87
1218	1.855924	688006	1.75
45	1.92675533333333	688006	1.53
1026	2.00121566666667	688006	2.11
282	2.04055833333333	688006	1.56
1262	2.05017966666666	688006	2.03
35	2.11840966666667	688006	2.17
1058	2.223827	688006	1.99
41	2.240317	688006	1.86
1372	2.27407066666667	688006	2.47
1046	2.36428433333333	688006	2.15
1006	2.365442	688006	2.27
38	2.36575	688006	2.03
277	2.43687333333333	688006	2.49
32	2.47213433333333	688006	2.6
1050	2.52187	688006	2.37
202	2.528394	688006	2.72
127	2.56917866666667	688006	2.65
310	2.56921666666667	688006	2.39
51	2.58622733333334	688006	2.95
30	2.59238266666667	688006	2.32
166	2.60805166666667	688006	2.72
185	2.64042066666666	688006	2.57
150	2.657226	688006	2.7
119	2.70270466666666	688006	2.58
34	2.708543	688006	2.41
52	2.72617666666667	688006	2.95
158	2.73064933333333	688006	2.87
1038	2.74813966666667	688006	2.73
1091	2.809962	688006	2.7
1013	2.82644933333334	688006	2.94
62	2.83091766666667	688006	2.78
1239	2.83721899999999	688006	2.62
281	2.88375	688006	1.96
37	2.92102766666667	688006	2.99
175	2.93308866666667	688006	3.16
178	2.94637533333333	688006	2.78
1029	3.02603333333333	688006	3.35
1028	3.05788	688006	3.28
301	3.07315	688006	2.67
1049	3.075151	688006	3.36
6	3.09229066666667	688006	3.39
1019	3.124076	688006	3.39
1	3.146093	688006	3.39
5	3.14875033333334	688006	2.96
1023	3.15072366666667	688006	3.39
330	3.22739433333334	688006	3.02
171	3.259316	688006	3.64
89	3.268605	688006	3.24
1143	3.29230033333334	688006	2.95
154	3.31755133333334	688006	3.64
1219	3.35164933333333	688006	2.98
63	3.40815866666667	688006	3.19
1066	3.45683233333333	688006	3.6
151	3.47038366666667	688006	3.2
1526	3.47568766666667	688006	3.43
159	3.49451266666666	688006	3.59
262	3.50671333333333	688006	3.6
1164	3.52237566666667	688006	3.34
106	3.52253833333334	688006	3.38
249	3.580163	688006	3.91
1133	3.601026	688006	3.73
56	3.63425866666667	688006	3.57
1052	3.63448033333333	688006	3.46
111	3.660591	688006	3.27
291	3.665396	688006	3.26
156	3.66594366666667	688006	3.94
207	3.66696066666666	688006	3.67
298	3.67079133333333	688006	3.51
1062	3.685556	688006	3.7
1158	3.68985466666666	688006	3.52
271	3.69615466666667	688006	3.83
333	3.70864966666666	688006	3.52
275	3.70923100000001	688006	3.38
29	3.72617666666666	688006	4.09
1033	3.738608	688006	3.52
1015	3.73954966666666	688006	3.55
1498	3.74570333333333	688006	3.99
1268	3.782096	688006	3.92
326	3.794859	688006	3.85
55	3.80486000000001	688006	3.88
1014	3.84972766666666	688006	4.09
54	3.86077133333333	688006	3.93
1199	3.86472933333334	688006	4.15
1009	3.872278	688006	3.67
1175	3.88258166666666	688006	4.31
1020	3.89315733333334	688006	3.89
305	3.896025	688006	3.85
1170	3.910455	688006	3.99
1017	3.93005633333333	688006	4.21
1054	3.95196533333333	688006	4.06
204	3.95776433333333	688006	3.81
261	3.95958733333333	688006	4.04
91	3.97325966666666	688006	4.31
