DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-3.45876166666666	1240178	-4.09
208	-0.021359	1240178	-0.34
1261	0.105029333333333	1240178	0.27
1230	0.337106666666667	1240178	0.61
312	0.761278666666668	1240178	0.87
1529	1.423483	1240178	1.26
1248	1.53856433333333	1240178	1.26
1264	2.06231466666667	1240178	2.22
1527	2.12813766666666	1240178	2.05
175	2.15971633333333	1240178	1.65
166	2.16422866666666	1240178	2.17
1091	2.44498466666666	1240178	2.11
1218	2.59317566666667	1240178	2.77
226	2.663789	1240178	1.98
185	2.66665733333333	1240178	2.01
254	2.70073	1240178	2.92
1262	2.79018866666667	1240178	2.91
249	2.80412233333333	1240178	2.27
277	2.84674566666667	1240178	3.01
150	2.95836733333333	1240178	3.09
1192	3.05437066666666	1240178	3.04
1239	3.42355266666666	1240178	3.28
271	3.46130033333333	1240178	3.02
1175	3.51196433333334	1240178	3.48
1066	3.52257033333333	1240178	4.08
156	3.539081	1240178	3.97
151	3.55827966666666	1240178	3.06
1373	3.63253000000001	1240178	3.19
1268	3.63398166666666	1240178	3.82
1170	3.80555266666667	1240178	3.89
262	3.87518133333334	1240178	3.88
1219	3.89543333333333	1240178	4.02
261	3.90857633333334	1240178	3.44
211	3.922568	1240178	3.61
1371	3.924707	1240178	3.72
1495	4.01006933333334	1240178	3.94
300	4.15893733333334	1240178	3.76
1069	4.16306133333334	1240178	4.17
287	4.172104	1240178	3.81
330	4.21503066666666	1240178	3.83
281	4.23923033333333	1240178	4.36
1199	4.26116666666667	1240178	4.52
1072	4.27037433333333	1240178	4.52
229	4.29542833333334	1240178	3.71
1377	4.301415	1240178	4.25
329	4.329964	1240178	4.23
1241	4.33727933333334	1240178	4.91
292	4.344771	1240178	3.91
231	4.36379166666666	1240178	3.53
1067	4.36475833333333	1240178	4.54
332	4.39862166666666	1240178	4.05
1502	4.44678233333333	1240178	4.34
203	4.46714766666666	1240178	4.33
288	4.50448000000001	1240178	4.4
295	4.52536866666667	1240178	4.83
1129	4.54211966666667	1240178	4.68
206	4.55863966666668	1240178	4.66
275	4.58278666666667	1240178	4.28
291	4.61295966666666	1240178	4.04
279	4.67522766666667	1240178	4.36
293	4.70289333333334	1240178	4.69
1194	4.85552766666667	1240178	5.21
298	4.99252966666668	1240178	5.39
294	5.01458999999999	1240178	4.99
301	5.01471333333334	1240178	5.38
286	5.022438	1240178	5.33
333	5.08536466666667	1240178	5.38
253	5.11791466666666	1240178	5.39
255	5.12622466666667	1240178	5.39
224	5.15711066666666	1240178	5.33
258	5.20249633333334	1240178	5.39
326	5.22156066666667	1240178	5.38
205	5.25003666666667	1240178	5.38
230	5.33010666666666	1240178	5.43
263	5.355738	1240178	5.36
238	5.37309033333333	1240178	5.68
221	5.39490266666667	1240178	6.01
265	5.41042166666667	1240178	5.8
290	5.410801	1240178	5.57
1236	5.45804666666668	1240178	5.9
304	5.50204266666667	1240178	5.82
147	5.516318	1240178	5.81
309	5.57927766666668	1240178	5.84
344	5.63750966666666	1240178	5.59
345	5.66746199999999	1240178	6.06
193	5.66861366666667	1240178	5.76
266	5.79833133333334	1240178	5.91
179	5.82353199999999	1240178	5.99
341	5.86023566666666	1240178	6.06
1375	6.14231366666667	1240178	6.25
1114	6.77093999999999	1240178	6.95
196	10.46411	1240178	10.47
