DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-2.14806733333333	908119	-1.91
140	-1.987991	908119	-2.35
11	-1.37818433333333	908119	-1.61
87	-0.55238	908119	-0.53
60	-0.173311	908119	-0.36
180	0.117707666666667	908119	0.04
208	0.368280666666667	908119	0.93
312	0.686156666666667	908119	0.87
153	1.38378166666667	908119	1.44
155	1.51209033333333	908119	1.35
35	1.632029	908119	1.29
135	2.14696433333333	908119	2
328	2.15551566666667	908119	1.88
157	2.18424266666667	908119	2.08
32	2.23989266666666	908119	1.76
223	2.407126	908119	2.32
226	2.43273633333333	908119	2.29
41	2.43642666666666	908119	2.31
9	2.446613	908119	2.88
184	2.556506	908119	2.36
119	2.57179466666667	908119	2.23
52	2.59030166666666	908119	2.53
254	2.67317333333334	908119	2.97
346	2.67974133333333	908119	2.57
277	2.697121	908119	2.79
202	2.77316466666667	908119	2.95
34	2.82511533333334	908119	2.69
51	2.86592566666667	908119	3.13
164	2.87581533333333	908119	2.81
150	2.92359266666667	908119	3
166	2.96488666666667	908119	2.95
29	2.96644233333333	908119	2.82
127	2.97524466666667	908119	2.99
262	3.00149566666668	908119	2.19
175	3.23714666666667	908119	3.69
37	3.30036999999999	908119	3.56
6	3.304591	908119	3.68
38	3.40553233333334	908119	3.68
171	3.43619900000001	908119	3.7
185	3.440598	908119	3.92
228	3.51629699999999	908119	3.56
282	3.552691	908119	3.85
257	3.566516	908119	3.07
106	3.57122033333333	908119	3.04
249	3.58370133333333	908119	3.57
158	3.59432733333334	908119	3.93
301	3.62370833333333	908119	3.26
154	3.632427	908119	3.93
306	3.65877533333333	908119	3.25
159	3.65964733333334	908119	3.66
134	3.67249833333334	908119	3.42
295	3.72889166666667	908119	3.41
298	3.79017899999999	908119	3.59
64	3.81185466666666	908119	4.1
310	3.86685433333333	908119	4.36
207	3.88417133333334	908119	3.96
54	3.88538	908119	4.21
287	3.941502	908119	3.54
156	3.97017266666666	908119	4.26
203	4.00373133333333	908119	3.75
152	4.04018700000001	908119	3.9
91	4.07051566666667	908119	4.19
199	4.10272133333333	908119	4.25
55	4.110535	908119	4.52
56	4.15053866666665	908119	4.62
206	4.22105466666668	908119	4.39
62	4.23241199999999	908119	4.59
222	4.26173933333333	908119	4.32
211	4.29732800000001	908119	4.44
281	4.32267533333333	908119	4.57
89	4.32955633333333	908119	4.57
292	4.378954	908119	4.61
261	4.414684	908119	4.46
303	4.42228233333333	908119	4.27
271	4.43265799999999	908119	4.62
304	4.43690200000001	908119	4.26
186	4.44062033333333	908119	4.6
253	4.45631999999999	908119	4.33
59	4.45669	908119	4.46
94	4.46829233333334	908119	4.51
330	4.498683	908119	5.23
177	4.517574	908119	4.45
255	4.53311333333334	908119	4.65
63	4.534443	908119	4.76
329	4.54427200000001	908119	4.88
110	4.547019	908119	4.56
225	4.58388866666667	908119	5.14
151	4.585619	908119	4.79
178	4.63841833333333	908119	5.06
221	4.641235	908119	4.83
5	4.68068433333333	908119	5.07
288	4.71263333333335	908119	5.13
111	4.74916899999999	908119	4.87
179	4.75659266666666	908119	4.66
205	4.808912	908119	4.72
326	4.85779699999999	908119	5.31
286	4.86956333333333	908119	5.28
279	4.87019833333334	908119	4.92
230	4.89181333333332	908119	4.56
300	4.89802133333333	908119	5.11
71	4.96124733333333	908119	5.07
176	4.96931266666666	908119	4.56
294	4.998855	908119	5.32
192	5.02091699999999	908119	5.02
332	5.05543166666667	908119	5.18
147	5.06866766666667	908119	5.07
265	5.07191700000001	908119	5.42
290	5.11555833333333	908119	5.18
333	5.11630333333333	908119	5.31
238	5.12496666666666	908119	5.27
258	5.15168499999999	908119	5.31
190	5.22795000000001	908119	5.15
263	5.29632199999999	908119	5.56
305	5.32262700000001	908119	5.67
341	5.35903966666667	908119	5.25
345	5.38926633333333	908119	5.71
229	5.39265366666668	908119	5.9
309	5.44272999999999	908119	5.56
17	5.50224400000001	908119	5.76
266	5.57967900000001	908119	5.59
269	5.62526766666667	908119	5.98
193	5.68742066666666	908119	5.9
231	5.72826666666667	908119	5.86
