DRUG_ID	ic50_pred	COSMIC_ID	LN_IC50
197	-2.83005333333333	1298362	-2.92
153	0.0813126666666667	1298362	-0.35
1230	0.206986333333333	1298362	0.3
312	0.694623	1298362	0.67
1529	1.09804866666667	1298362	0.73
252	1.15372933333333	1298362	1.08
155	1.67393566666666	1298362	2.06
1264	1.785031	1298362	1.74
1218	1.80200066666667	1298362	1.11
1038	1.917104	1298362	1.5
202	1.968352	1298362	1.65
166	2.01605233333333	1298362	2.24
158	2.05987933333333	1298362	1.8
1011	2.07101566666667	1298362	2.01
1498	2.176734	1298362	2.13
1262	2.230432	1298362	2.04
1091	2.503077	1298362	2.39
277	2.57269733333333	1298362	2.51
1192	2.577905	1298362	1.99
226	2.59427533333333	1298362	2.11
1066	2.60161699999999	1298362	2.55
249	2.60678733333333	1298362	2.03
254	2.65230133333334	1298362	2.65
150	2.73848066666667	1298362	2.74
310	2.87522566666667	1298362	2.62
185	2.88763866666667	1298362	2.89
1029	2.90293	1298362	2.9
156	3.00619566666667	1298362	2.86
171	3.04758233333334	1298362	3.38
1062	3.07882166666667	1298362	2.91
1052	3.15332033333333	1298362	2.68
1049	3.19787133333334	1298362	3.41
260	3.20176166666666	1298362	2.83
1495	3.24541833333334	1298362	2.91
222	3.26914666666667	1298362	2.94
295	3.34106266666666	1298362	2.87
301	3.34824733333334	1298362	2.92
262	3.35769633333334	1298362	3.24
175	3.44849800000001	1298362	3.64
1030	3.47104066666667	1298362	3.16
1259	3.505639	1298362	3.41
154	3.558529	1298362	3.66
152	3.60463633333334	1298362	3.14
228	3.61987733333334	1298362	3.38
1199	3.73632366666666	1298362	3.81
1047	3.74019633333334	1298362	3.46
288	3.78471466666667	1298362	2.99
1072	3.81339433333334	1298362	4.13
1133	3.82801366666668	1298362	4.16
257	3.83987066666666	1298362	3.56
178	3.85104266666667	1298362	3.97
281	3.887834	1298362	3.78
206	3.90306499999999	1298362	3.61
1175	3.93943266666666	1298362	4.33
1067	3.97568733333334	1298362	3.96
287	4.01406866666667	1298362	3.65
330	4.01857666666667	1298362	3.43
1373	4.08431	1298362	4.11
1061	4.09438899999999	1298362	4.3
294	4.09922033333333	1298362	3.51
1129	4.10965233333334	1298362	4.13
255	4.20281866666667	1298362	4.13
271	4.218518	1298362	4.34
261	4.255705	1298362	4.27
1043	4.27219	1298362	4.2
1036	4.29302166666667	1298362	4.23
199	4.30057333333333	1298362	4.58
1069	4.303805	1298362	4.5
186	4.30567099999999	1298362	4.6
238	4.34503433333334	1298362	3.93
221	4.40735066666667	1298362	4.02
1241	4.41882066666667	1298362	4.89
229	4.48241966666667	1298362	3.9
298	4.490977	1298362	4.49
1042	4.52616233333333	1298362	4.79
275	4.56030633333334	1298362	4.16
300	4.56976233333334	1298362	4.83
286	4.62137966666667	1298362	4.73
304	4.649192	1298362	4.29
1502	4.65120400000001	1298362	4.76
1371	4.65946833333333	1298362	4.82
326	4.67381566666667	1298362	4.75
279	4.67452800000001	1298362	4.39
151	4.680223	1298362	4.82
293	4.69967833333333	1298362	4.5
245	4.75730533333335	1298362	4.13
1194	4.77233966666666	1298362	4.87
329	4.86869866666667	1298362	5.05
1039	4.877164	1298362	5.03
211	4.89875733333334	1298362	5.05
333	4.90104466666667	1298362	5.05
292	4.91468066666667	1298362	4.94
290	4.92524166666666	1298362	4.78
253	4.97187133333333	1298362	5.05
205	4.978294	1298362	4.99
258	4.99933833333333	1298362	5.05
332	5.01735733333333	1298362	5.05
263	5.06202266666667	1298362	4.76
231	5.10314566666666	1298362	5.22
192	5.17876766666666	1298362	5.35
265	5.188488	1298362	5.08
309	5.19846466666667	1298362	5.16
1236	5.20781533333334	1298362	5.51
345	5.218049	1298362	5.25
147	5.32368233333333	1298362	5.49
179	5.32428400000001	1298362	5.13
1375	5.36746366666667	1298362	4.98
230	5.398155	1298362	5.43
341	5.43646099999999	1298362	5.18
193	5.46641633333334	1298362	5.42
269	5.48194966666668	1298362	5.63
266	5.66057733333334	1298362	5.67
1114	5.98209966666668	1298362	6.14
